f_n,w,d,N,pi_s,div
869,0,14,60000,1.2,0.034663877636962444
869,1,14,60000,1.2,0.034494546401080184
869,2,14,60000,1.2,0.0346251343984794
869,3,14,60000,1.2,0.034679710174090383
869,4,14,60000,1.2,0.03467237039305943
869,5,14,60000,1.2,0.034681888761041606
869,6,14,60000,1.2,0.03467946848036893
869,7,14,60000,1.2,0.03468014729873453
869,8,14,60000,1.2,0.03467460950979032
869,9,14,60000,1.2,0.034673637018726826
869,10,14,60000,1.2,0.03468387351619482
869,11,14,60000,1.2,0.03686176128554214
869,12,14,60000,1.2,0.07344651244311143
869,13,14,60000,1.2,0.18267257587124883
869,14,14,60000,1.2,0.5500902564288173
869,15,14,60000,1.2,0.7798794145711604
870,0,14,60000,1.2,0.04811740465374689
870,1,14,60000,1.2,0.048177444334459134
870,2,14,60000,1.2,0.048115118094690774
870,3,14,60000,1.2,0.04812085890432429
870,4,14,60000,1.2,0.04812071777376869
870,5,14,60000,1.2,0.04812180417683596
870,6,14,60000,1.2,0.04812174023070418
870,7,14,60000,1.2,0.048121243562257617
870,8,14,60000,1.2,0.048120501530442665
870,9,14,60000,1.2,0.04811671525031253
870,10,14,60000,1.2,0.04812029548556607
870,11,14,60000,1.2,0.04883233189140295
870,12,14,60000,1.2,0.07321429829168148
870,13,14,60000,1.2,0.17258790310344785
870,14,14,60000,1.2,0.5386469996667387
870,15,14,60000,1.2,0.7746492740572857
871,0,14,60000,1.4,0.06065404541882653
871,1,14,60000,1.4,0.06064047366183596
871,2,14,60000,1.4,0.060635749714334324
871,3,14,60000,1.4,0.06064886281290666
871,4,14,60000,1.4,0.06066252885987462
871,5,14,60000,1.4,0.0606587557090685
871,6,14,60000,1.4,0.060659770043447844
871,7,14,60000,1.4,0.06066147856914163
871,8,14,60000,1.4,0.06065691162027004
871,9,14,60000,1.4,0.060659747679950186
871,10,14,60000,1.4,0.060659095379495945
871,11,14,60000,1.4,0.06184152398891468
871,12,14,60000,1.4,0.08116748101000801
871,13,14,60000,1.4,0.21979970337431856
871,14,14,60000,1.4,0.5687884899458537
871,15,14,60000,1.4,0.7738918314979271
872,0,14,60000,1.4,0.04996577682968249
872,1,14,60000,1.4,0.05003128566279547
872,2,14,60000,1.4,0.04997777031101976
872,3,14,60000,1.4,0.04996670035138166
872,4,14,60000,1.4,0.04996550488128172
872,5,14,60000,1.4,0.049966090153909515
872,6,14,60000,1.4,0.049964868677320376
872,7,14,60000,1.4,0.04996557191966818
872,8,14,60000,1.4,0.049964025816690544
872,9,14,60000,1.4,0.04996562462008648
872,10,14,60000,1.4,0.04996573169749166
872,11,14,60000,1.4,0.051437883197720004
872,12,14,60000,1.4,0.06556402349520929
872,13,14,60000,1.4,0.19188299669157616
872,14,14,60000,1.4,0.5195824276287224
872,15,14,60000,1.4,0.7549240761725476
873,0,14,60000,1.4,0.06413887720751495
873,1,14,60000,1.4,0.06410633219321013
873,2,14,60000,1.4,0.06412336545255919
873,3,14,60000,1.4,0.06414630982414245
873,4,14,60000,1.4,0.06414039404306905
873,5,14,60000,1.4,0.06414179470599121
873,6,14,60000,1.4,0.06414643190809255
873,7,14,60000,1.4,0.06414534555966786
873,8,14,60000,1.4,0.06414811914810395
873,9,14,60000,1.4,0.06414589924611593
873,10,14,60000,1.4,0.06414499725215778
873,11,14,60000,1.4,0.06731089725669324
873,12,14,60000,1.4,0.0910519587398873
873,13,14,60000,1.4,0.23535415674693738
873,14,14,60000,1.4,0.5825030838023856
873,15,14,60000,1.4,0.7797660412664411
874,0,14,60000,1.4,0.03849986061548848
874,1,14,60000,1.4,0.03840955556480661
874,2,14,60000,1.4,0.03848272943422135
874,3,14,60000,1.4,0.03849966278385453
874,4,14,60000,1.4,0.038512421519513826
874,5,14,60000,1.4,0.03850039703615005
874,6,14,60000,1.4,0.03850224909926421
874,7,14,60000,1.4,0.03849757905654028
874,8,14,60000,1.4,0.03849831485698374
874,9,14,60000,1.4,0.038496562871932434
874,10,14,60000,1.4,0.03850535655388208
874,11,14,60000,1.4,0.040681738300287734
874,12,14,60000,1.4,0.07315004399910724
874,13,14,60000,1.4,0.2230979867371631
874,14,14,60000,1.4,0.5516891233372104
874,15,14,60000,1.4,0.7702016453242535
875,0,14,60000,1.4,0.046113900431205807
875,1,14,60000,1.4,0.04592978089529745
875,2,14,60000,1.4,0.04601992735080791
875,3,14,60000,1.4,0.046103383314111894
875,4,14,60000,1.4,0.04609830355038756
875,5,14,60000,1.4,0.046086495143579376
875,6,14,60000,1.4,0.04611239554819945
875,7,14,60000,1.4,0.046100087596463835
875,8,14,60000,1.4,0.046112205696892714
875,9,14,60000,1.4,0.046120182294506214
875,10,14,60000,1.4,0.046103261875084026
875,11,14,60000,1.4,0.048076521228257146
875,12,14,60000,1.4,0.0877772884995968
875,13,14,60000,1.4,0.2566247308356585
875,14,14,60000,1.4,0.647983474280099
875,15,14,60000,1.4,0.809218041751818
876,0,14,60000,1.4,0.05432579863241947
876,1,14,60000,1.4,0.054443786078793986
876,2,14,60000,1.4,0.054326542725489875
876,3,14,60000,1.4,0.05432333439875631
876,4,14,60000,1.4,0.05432500809900507
876,5,14,60000,1.4,0.0543251007381967
876,6,14,60000,1.4,0.05432471435102137
876,7,14,60000,1.4,0.05432205554150003
876,8,14,60000,1.4,0.054322984787781164
876,9,14,60000,1.4,0.054323958208337
876,10,14,60000,1.4,0.054324743553127386
876,11,14,60000,1.4,0.054985404756555195
876,12,14,60000,1.4,0.06576060584645048
876,13,14,60000,1.4,0.19152814482331448
876,14,14,60000,1.4,0.5193592883303597
876,15,14,60000,1.4,0.7549240761725475
877,0,14,60000,1.4,0.05396294857596798
877,1,14,60000,1.4,0.05399978561979398
877,2,14,60000,1.4,0.05396357093251285
877,3,14,60000,1.4,0.053963339390306245
877,4,14,60000,1.4,0.05396425515698071
877,5,14,60000,1.4,0.053962922606607296
877,6,14,60000,1.4,0.0539631489280599
877,7,14,60000,1.4,0.05396303200652753
877,8,14,60000,1.4,0.053963060038330325
877,9,14,60000,1.4,0.05396312794280485
877,10,14,60000,1.4,0.0539628369526735
877,11,14,60000,1.4,0.054627002825122686
877,12,14,60000,1.4,0.06562371378072668
877,13,14,60000,1.4,0.191680150271705
877,14,14,60000,1.4,0.5194573910224807
877,15,14,60000,1.4,0.7549240761725475
878,0,14,60000,1.4,0.059782772240788845
878,1,14,60000,1.4,0.05976011583753344
878,2,14,60000,1.4,0.059795726979258626
878,3,14,60000,1.4,0.059794156996290905
878,4,14,60000,1.4,0.05979045615489354
878,5,14,60000,1.4,0.05979242392314346
878,6,14,60000,1.4,0.0597909627707329
878,7,14,60000,1.4,0.05979130853486697
878,8,14,60000,1.4,0.05979449484997677
878,9,14,60000,1.4,0.05979591072535397
878,10,14,60000,1.4,0.05979034602140634
878,11,14,60000,1.4,0.061507938390002355
878,12,14,60000,1.4,0.08910651318455298
878,13,14,60000,1.4,0.230895698561866
878,14,14,60000,1.4,0.5698992887899559
878,15,14,60000,1.4,0.7708660321616942
879,0,14,60000,1.4,0.05170180322281627
879,1,14,60000,1.4,0.05178990044826852
879,2,14,60000,1.4,0.051705822381172155
879,3,14,60000,1.4,0.05170313164171608
879,4,14,60000,1.4,0.051703735851354835
879,5,14,60000,1.4,0.051705427037271004
879,6,14,60000,1.4,0.05170572556382514
879,7,14,60000,1.4,0.05170129381162823
879,8,14,60000,1.4,0.051704066554927146
879,9,14,60000,1.4,0.05170374685118379
879,10,14,60000,1.4,0.051705520986624655
879,11,14,60000,1.4,0.05305715531765773
879,12,14,60000,1.4,0.06595188301194471
879,13,14,60000,1.4,0.19286893274769576
879,14,14,60000,1.4,0.5202292176009397
879,15,14,60000,1.4,0.7549240761725476
880,0,14,60000,1.4,0.04625381317974409
880,1,14,60000,1.4,0.046208166988910386
880,2,14,60000,1.4,0.046240011175692486
880,3,14,60000,1.4,0.04625127048427523
880,4,14,60000,1.4,0.04624744332129257
880,5,14,60000,1.4,0.04624301803145868
880,6,14,60000,1.4,0.046252291554310786
880,7,14,60000,1.4,0.04625264490573149
880,8,14,60000,1.4,0.04623677275242069
880,9,14,60000,1.4,0.04625501605590669
880,10,14,60000,1.4,0.04624643836443324
880,11,14,60000,1.4,0.04945981160751132
880,12,14,60000,1.4,0.09414352354319745
880,13,14,60000,1.4,0.2372821451900421
880,14,14,60000,1.4,0.5660936227376181
880,15,14,60000,1.4,0.7725154124215855
881,0,14,60000,1.6,0.04472870843878853
881,1,14,60000,1.6,0.04453887355155212
881,2,14,60000,1.6,0.044702289943718776
881,3,14,60000,1.6,0.0447338115726065
881,4,14,60000,1.6,0.04472414759166695
881,5,14,60000,1.6,0.044729655398718614
881,6,14,60000,1.6,0.04473557074376938
881,7,14,60000,1.6,0.044729397112549606
881,8,14,60000,1.6,0.044733652825974864
881,9,14,60000,1.6,0.0447277206572329
881,10,14,60000,1.6,0.044733405969752386
881,11,14,60000,1.6,0.046233489949782075
881,12,14,60000,1.6,0.07279680992877179
881,13,14,60000,1.6,0.22374771127771495
881,14,14,60000,1.6,0.5260132139266849
881,15,14,60000,1.6,0.7474288243513677
882,0,14,60000,1.6,0.04502357322393492
882,1,14,60000,1.6,0.045143417439191674
882,2,14,60000,1.6,0.04503966709795486
882,3,14,60000,1.6,0.04502668886248718
882,4,14,60000,1.6,0.04502662360151843
882,5,14,60000,1.6,0.04502581059089582
882,6,14,60000,1.6,0.045025898350813554
882,7,14,60000,1.6,0.04502630140596532
882,8,14,60000,1.6,0.045026567739315196
882,9,14,60000,1.6,0.04502552546942547
882,10,14,60000,1.6,0.04502558850778306
882,11,14,60000,1.6,0.047510364550668975
882,12,14,60000,1.6,0.06667661754721138
882,13,14,60000,1.6,0.21074547936683868
882,14,14,60000,1.6,0.5051268710873895
882,15,14,60000,1.6,0.7343150959465138
883,0,14,60000,1.6,0.05124750449035721
883,1,14,60000,1.6,0.051393895213049885
883,2,14,60000,1.6,0.05127349540469508
883,3,14,60000,1.6,0.05125744463678528
883,4,14,60000,1.6,0.051249176790201974
883,5,14,60000,1.6,0.05124604868017974
883,6,14,60000,1.6,0.051246911213305574
883,7,14,60000,1.6,0.05124840709790205
883,8,14,60000,1.6,0.05124912317507191
883,9,14,60000,1.6,0.051249970320505815
883,10,14,60000,1.6,0.05124882314758846
883,11,14,60000,1.6,0.05332544268442914
883,12,14,60000,1.6,0.06679956904857097
883,13,14,60000,1.6,0.20977730243429138
883,14,14,60000,1.6,0.5044062437095528
883,15,14,60000,1.6,0.7343150959465138
884,0,14,60000,1.6,0.044131337993410506
884,1,14,60000,1.6,0.04432907514080194
884,2,14,60000,1.6,0.044147310675601556
884,3,14,60000,1.6,0.04413503592871218
884,4,14,60000,1.6,0.04413486380684007
884,5,14,60000,1.6,0.044128519989951966
884,6,14,60000,1.6,0.044134839388680555
884,7,14,60000,1.6,0.04413494221448578
884,8,14,60000,1.6,0.04413488446946157
884,9,14,60000,1.6,0.044134844015817444
884,10,14,60000,1.6,0.04413481943674886
884,11,14,60000,1.6,0.047289229537295446
884,12,14,60000,1.6,0.06740289905269307
884,13,14,60000,1.6,0.21139926580269472
884,14,14,60000,1.6,0.5055907568243518
884,15,14,60000,1.6,0.7343150959465138
885,0,14,60000,1.6,0.09204634138206726
885,1,14,60000,1.6,0.09201268050272873
885,2,14,60000,1.6,0.09204333071277883
885,3,14,60000,1.6,0.09203467893233103
885,4,14,60000,1.6,0.09204733253215147
885,5,14,60000,1.6,0.09203938048442992
885,6,14,60000,1.6,0.09204428816411173
885,7,14,60000,1.6,0.09204115195411819
885,8,14,60000,1.6,0.09204181831445295
885,9,14,60000,1.6,0.09204258640178681
885,10,14,60000,1.6,0.09203853528339337
885,11,14,60000,1.6,0.09319269729771236
885,12,14,60000,1.6,0.10435057397354007
885,13,14,60000,1.6,0.22053748168681633
885,14,14,60000,1.6,0.5911394902740117
885,15,14,60000,1.6,0.7795273359942978
886,0,14,60000,1.6,0.04335101695582242
886,1,14,60000,1.6,0.04352548080914832
886,2,14,60000,1.6,0.04337335241777303
886,3,14,60000,1.6,0.04335325744830742
886,4,14,60000,1.6,0.04335074969632883
886,5,14,60000,1.6,0.043354557650848904
886,6,14,60000,1.6,0.04335823181004976
886,7,14,60000,1.6,0.04334484681316707
886,8,14,60000,1.6,0.04335331706729114
886,9,14,60000,1.6,0.043349796675591086
886,10,14,60000,1.6,0.04335914039053783
886,11,14,60000,1.6,0.046648247752473546
886,12,14,60000,1.6,0.0662727581883544
886,13,14,60000,1.6,0.2101064081369081
886,14,14,60000,1.6,0.5046607038639057
886,15,14,60000,1.6,0.7343150959465138
887,0,14,60000,1.6,0.04179576438989581
887,1,14,60000,1.6,0.04172970035786668
887,2,14,60000,1.6,0.0417883979741098
887,3,14,60000,1.6,0.04179568331225651
887,4,14,60000,1.6,0.04179408159643324
887,5,14,60000,1.6,0.041792146433291814
887,6,14,60000,1.6,0.041794325980188445
887,7,14,60000,1.6,0.04179300731803114
887,8,14,60000,1.6,0.041792589928888284
887,9,14,60000,1.6,0.04179422220450031
887,10,14,60000,1.6,0.041791562768754426
887,11,14,60000,1.6,0.04303748416074236
887,12,14,60000,1.6,0.06795475749260736
887,13,14,60000,1.6,0.22036350799290466
887,14,14,60000,1.6,0.5184623725620328
887,15,14,60000,1.6,0.7412346149255652
888,0,14,60000,1.6,0.056437442056446276
888,1,14,60000,1.6,0.056467332762273274
888,2,14,60000,1.6,0.056435094226996683
888,3,14,60000,1.6,0.05644047408769107
888,4,14,60000,1.6,0.056444206486757124
888,5,14,60000,1.6,0.05642965216642051
888,6,14,60000,1.6,0.05643424405746687
888,7,14,60000,1.6,0.05643655975504645
888,8,14,60000,1.6,0.05643768563928223
888,9,14,60000,1.6,0.056427749994311535
888,10,14,60000,1.6,0.05643301788772955
888,11,14,60000,1.6,0.05903507969274623
888,12,14,60000,1.6,0.07947757382637838
888,13,14,60000,1.6,0.22956792353958755
888,14,14,60000,1.6,0.5532312577628541
888,15,14,60000,1.6,0.7558390536587607
889,0,14,60000,1.6,0.044781913544987346
889,1,14,60000,1.6,0.044731057353707075
889,2,14,60000,1.6,0.04477714220806867
889,3,14,60000,1.6,0.04477903757969457
889,4,14,60000,1.6,0.0447775535553022
889,5,14,60000,1.6,0.04477824545509
889,6,14,60000,1.6,0.044778219705482146
889,7,14,60000,1.6,0.044778117086195245
889,8,14,60000,1.6,0.044777937727190076
889,9,14,60000,1.6,0.04477817425644986
889,10,14,60000,1.6,0.0447793403493015
889,11,14,60000,1.6,0.04594444718249502
889,12,14,60000,1.6,0.06583206119760338
889,13,14,60000,1.6,0.21760071895786262
889,14,14,60000,1.6,0.5117859211468797
889,15,14,60000,1.6,0.7382063598777249
890,0,14,60000,1.6,0.040979950708492606
890,1,14,60000,1.6,0.041104259449463255
890,2,14,60000,1.6,0.040987470785106825
890,3,14,60000,1.6,0.040979681631786447
890,4,14,60000,1.6,0.0409735862895439
890,5,14,60000,1.6,0.04098091866415916
890,6,14,60000,1.6,0.04096907174037017
890,7,14,60000,1.6,0.04097521484919449
890,8,14,60000,1.6,0.040973895855544624
890,9,14,60000,1.6,0.04098042731715514
890,10,14,60000,1.6,0.040968280176632656
890,11,14,60000,1.6,0.0444948807322194
890,12,14,60000,1.6,0.06692242775645692
890,13,14,60000,1.6,0.21210964667484633
890,14,14,60000,1.6,0.5061174654879887
890,15,14,60000,1.6,0.7343150959465138
891,0,14,60000,1.8,0.04730513290941578
891,1,14,60000,1.8,0.047123571761841135
891,2,14,60000,1.8,0.04727562338235496
891,3,14,60000,1.8,0.047311187736093586
891,4,14,60000,1.8,0.047308838898252416
891,5,14,60000,1.8,0.04730980773428583
891,6,14,60000,1.8,0.04731307871804683
891,7,14,60000,1.8,0.0473127640556084
891,8,14,60000,1.8,0.047312199489458445
891,9,14,60000,1.8,0.047309744411274335
891,10,14,60000,1.8,0.04731511613447883
891,11,14,60000,1.8,0.04866349442372856
891,12,14,60000,1.8,0.07646345678846037
891,13,14,60000,1.8,0.24202058968430548
891,14,14,60000,1.8,0.5276224942767084
891,15,14,60000,1.8,0.7324207458704821
892,0,14,60000,1.8,0.05270737989136396
892,1,14,60000,1.8,0.05227887495492561
892,2,14,60000,1.8,0.052657423534898905
892,3,14,60000,1.8,0.05270610779237098
892,4,14,60000,1.8,0.05270194623886211
892,5,14,60000,1.8,0.052702961797438656
892,6,14,60000,1.8,0.052702694562807156
892,7,14,60000,1.8,0.05271300076098287
892,8,14,60000,1.8,0.05270792290769641
892,9,14,60000,1.8,0.052710643594520094
892,10,14,60000,1.8,0.05270821053267991
892,11,14,60000,1.8,0.05500237803278199
892,12,14,60000,1.8,0.07715060174419573
892,13,14,60000,1.8,0.2440041075884274
892,14,14,60000,1.8,0.5582569511911798
892,15,14,60000,1.8,0.7593532009091122
893,0,14,60000,1.8,0.07512398022681699
893,1,14,60000,1.8,0.0749056892665189
893,2,14,60000,1.8,0.07507931287534181
893,3,14,60000,1.8,0.07511669046631235
893,4,14,60000,1.8,0.07512023750140147
893,5,14,60000,1.8,0.07511410502358322
893,6,14,60000,1.8,0.07511423121906965
893,7,14,60000,1.8,0.07512204570045876
893,8,14,60000,1.8,0.07510036103614987
893,9,14,60000,1.8,0.07511301592946301
893,10,14,60000,1.8,0.07511531706469741
893,11,14,60000,1.8,0.0779000163250354
893,12,14,60000,1.8,0.09774950618187422
893,13,14,60000,1.8,0.24935646967887024
893,14,14,60000,1.8,0.5919217625652226
893,15,14,60000,1.8,0.7764943377535977
894,0,14,60000,1.8,0.04187357450803257
894,1,14,60000,1.8,0.04197723315435007
894,2,14,60000,1.8,0.04187850489297979
894,3,14,60000,1.8,0.04187168042562995
894,4,14,60000,1.8,0.04187220783259825
894,5,14,60000,1.8,0.041871504256704946
894,6,14,60000,1.8,0.04187382777693823
894,7,14,60000,1.8,0.04188013349104229
894,8,14,60000,1.8,0.04187497764756827
894,9,14,60000,1.8,0.04187436010759649
894,10,14,60000,1.8,0.04187400739324669
894,11,14,60000,1.8,0.04493741962483444
894,12,14,60000,1.8,0.06998197914739314
894,13,14,60000,1.8,0.22859466751237836
894,14,14,60000,1.8,0.49430395063228155
894,15,14,60000,1.8,0.7135810500338069
895,0,14,60000,1.8,0.15801464223090525
895,1,14,60000,1.8,0.15800646291387363
895,2,14,60000,1.8,0.1580148210614519
895,3,14,60000,1.8,0.15801624211215762
895,4,14,60000,1.8,0.15801633584277258
895,5,14,60000,1.8,0.15801634471295306
895,6,14,60000,1.8,0.15801636989377335
895,7,14,60000,1.8,0.15801635003193823
895,8,14,60000,1.8,0.15801630075654538
895,9,14,60000,1.8,0.15801629302040412
895,10,14,60000,1.8,0.15801627804791973
895,11,14,60000,1.8,0.1576866448218176
895,12,14,60000,1.8,0.15758775600622796
895,13,14,60000,1.8,0.2304269834373602
895,14,14,60000,1.8,0.495735155188084
895,15,14,60000,1.8,0.7135810500338069
896,0,14,60000,1.8,0.03915328327367897
896,1,14,60000,1.8,0.03910593655026509
896,2,14,60000,1.8,0.03914943281865208
896,3,14,60000,1.8,0.039156647537270134
896,4,14,60000,1.8,0.03915548480601852
896,5,14,60000,1.8,0.039156448966323844
896,6,14,60000,1.8,0.039154937420187885
896,7,14,60000,1.8,0.039156579868387054
896,8,14,60000,1.8,0.039151786352781576
896,9,14,60000,1.8,0.03915239510631639
896,10,14,60000,1.8,0.039156476728862896
896,11,14,60000,1.8,0.041691816280464894
896,12,14,60000,1.8,0.06991027608725127
896,13,14,60000,1.8,0.22954702487757697
896,14,14,60000,1.8,0.49505023000465703
896,15,14,60000,1.8,0.7135810500338069
897,0,14,60000,1.8,0.042187950591059606
897,1,14,60000,1.8,0.04203170120184117
897,2,14,60000,1.8,0.042166468917126616
897,3,14,60000,1.8,0.042194600066558036
897,4,14,60000,1.8,0.04219565987244159
897,5,14,60000,1.8,0.04219421679882166
897,6,14,60000,1.8,0.042195919923979607
897,7,14,60000,1.8,0.04219220396275651
897,8,14,60000,1.8,0.04219017483718453
897,9,14,60000,1.8,0.042196211586413374
897,10,14,60000,1.8,0.04219473012034806
897,11,14,60000,1.8,0.04359187422600076
897,12,14,60000,1.8,0.0698852782762183
897,13,14,60000,1.8,0.22887173757203916
897,14,14,60000,1.8,0.4945151082648909
897,15,14,60000,1.8,0.7135810500338069
898,0,14,60000,1.8,0.04853933554962986
898,1,14,60000,1.8,0.048602804382422475
898,2,14,60000,1.8,0.04854002885861388
898,3,14,60000,1.8,0.048534577412534564
898,4,14,60000,1.8,0.04853922483568218
898,5,14,60000,1.8,0.0485363278670399
898,6,14,60000,1.8,0.0485362005356751
898,7,14,60000,1.8,0.04853319176455815
898,8,14,60000,1.8,0.04853515974826103
898,9,14,60000,1.8,0.0485367328152392
898,10,14,60000,1.8,0.04853571914092401
898,11,14,60000,1.8,0.0500836866202823
898,12,14,60000,1.8,0.07962352037133506
898,13,14,60000,1.8,0.23991489604718685
898,14,14,60000,1.8,0.5076203905191257
898,15,14,60000,1.8,0.7205550600414693
899,0,14,60000,1.8,0.05489790182311365
899,1,14,60000,1.8,0.05476849682340308
899,2,14,60000,1.8,0.05488774073018018
899,3,14,60000,1.8,0.05490313914095522
899,4,14,60000,1.8,0.05490241949660508
899,5,14,60000,1.8,0.05490588778654137
899,6,14,60000,1.8,0.05490366421391324
899,7,14,60000,1.8,0.05490145875905738
899,8,14,60000,1.8,0.05490410315303242
899,9,14,60000,1.8,0.05490029519276317
899,10,14,60000,1.8,0.054903729927230346
899,11,14,60000,1.8,0.05572252377736092
899,12,14,60000,1.8,0.08091871456141765
899,13,14,60000,1.8,0.2388314059714692
899,14,14,60000,1.8,0.510465536347208
899,15,14,60000,1.8,0.7214799722308742
900,0,14,60000,1.8,0.06936969953183386
900,1,14,60000,1.8,0.06910120555749395
900,2,14,60000,1.8,0.06933537330502108
900,3,14,60000,1.8,0.06934326771894374
900,4,14,60000,1.8,0.06935860574765615
900,5,14,60000,1.8,0.06936172786694544
900,6,14,60000,1.8,0.06936332363468366
900,7,14,60000,1.8,0.0693675433191937
900,8,14,60000,1.8,0.06936254528432156
900,9,14,60000,1.8,0.06936277799082281
900,10,14,60000,1.8,0.06935607014328427
