f_n,s_n,d,N,pi_s,div,s,c
1145,10,16,10000,1.8,0.08560828026568808,0.01,120
1146,1,16,10000,1.8,0.19845675182331682,0.001,169
1146,2,16,10000,1.8,0.14495563058804561,0.002,154
1146,3,16,10000,1.8,0.14623397400207205,0.003,134
1146,4,16,10000,1.8,0.1447172499477424,0.004,127
1146,5,16,10000,1.8,0.09451022596667422,0.005,250
1146,6,16,10000,1.8,0.09869280753714671,0.006,200
1146,7,16,10000,1.8,0.10191974199633216,0.007,176
1146,8,16,10000,1.8,0.10635086411914504,0.008,163
1146,9,16,10000,1.8,0.11322752532068286,0.009,150
1146,10,16,10000,1.8,0.1266940193635396,0.01,137
1147,1,16,10000,1.8,0.16917299706663796,0.001,183
1147,2,16,10000,1.8,0.16876332572152455,0.002,145
1147,3,16,10000,1.8,0.16900570632955342,0.003,113
1147,4,16,10000,1.8,0.16867369038401667,0.004,98
1147,5,16,10000,1.8,0.07412857704552306,0.005,171
1147,6,16,10000,1.8,0.08319484511102136,0.006,120
1147,7,16,10000,1.8,0.08319484511102136,0.007,120
1147,8,16,10000,1.8,0.08319484511102136,0.008,120
1147,9,16,10000,1.8,0.08319484511102136,0.009,120
1147,10,16,10000,1.8,0.08319484511102136,0.01,120
1148,1,16,10000,1.8,0.14406618330665277,0.001,153
1148,2,16,10000,1.8,0.1889728499437356,0.002,124
1148,3,16,10000,1.8,0.18827285079428233,0.003,112
1148,4,16,10000,1.8,0.14357945658545906,0.004,115
1148,5,16,10000,1.8,0.08119213126434827,0.005,287
1148,6,16,10000,1.8,0.08238007153089953,0.006,214
1148,7,16,10000,1.8,0.08676559972434807,0.007,173
1148,8,16,10000,1.8,0.08910652677732873,0.008,156
1148,9,16,10000,1.8,0.09655276744884234,0.009,139
1148,10,16,10000,1.8,0.11779505844156841,0.01,106
1149,1,16,10000,1.8,0.25538008664493655,0.001,156
1149,2,16,10000,1.8,0.21593370424545114,0.002,162
1149,3,16,10000,1.8,0.1676957614286014,0.003,138
1149,4,16,10000,1.8,0.2574319809124218,0.004,97
1149,5,16,10000,1.8,0.2545534686260881,0.005,81
1149,6,16,10000,1.8,0.10255361177020487,0.006,214
1149,7,16,10000,1.8,0.10924738940046809,0.007,155
1149,8,16,10000,1.8,0.11187134816753636,0.008,129
1149,9,16,10000,1.8,0.11402466867326114,0.009,112
1149,10,16,10000,1.8,0.11618587601023195,0.01,106
1150,1,16,10000,1.8,0.17360268748602645,0.001,183
1150,2,16,10000,1.8,0.17326960406867156,0.002,145
1150,3,16,10000,1.8,0.17276067382395321,0.003,116
1150,4,16,10000,1.8,0.17261421321143786,0.004,104
1150,5,16,10000,1.8,0.0708679336536394,0.005,209
1150,6,16,10000,1.8,0.08198514557279989,0.006,127
1150,7,16,10000,1.8,0.08463107272730329,0.007,120
1150,8,16,10000,1.8,0.08463107272730329,0.008,120
1150,9,16,10000,1.8,0.08463107272730329,0.009,120
1150,10,16,10000,1.8,0.08463107272730329,0.01,120
1151,1,16,20000,1.0,0.06950491517722711,0.001,94
1151,2,16,20000,1.0,0.07913020885057788,0.002,54
1151,3,16,20000,1.0,0.09148671002033826,0.003,36
1151,4,16,20000,1.0,0.09360055677233442,0.004,23
1151,5,16,20000,1.0,0.09382239631520284,0.005,16
1151,6,16,20000,1.0,0.09382239631520284,0.006,16
1151,7,16,20000,1.0,0.09384862471725122,0.007,14
1151,8,16,20000,1.0,0.09417541128125415,0.008,12
1151,9,16,20000,1.0,0.09515716782780087,0.009,9
1151,10,16,20000,1.0,0.09515716782780087,0.01,9
1152,1,16,20000,1.0,0.04814772014695623,0.001,154
1152,2,16,20000,1.0,0.07035217738230914,0.002,72
1152,3,16,20000,1.0,0.07986358651010611,0.003,32
1152,4,16,20000,1.0,0.07983894845662892,0.004,17
1152,5,16,20000,1.0,0.07983894845662892,0.005,17
1152,6,16,20000,1.0,0.07983894845662892,0.006,17
1152,7,16,20000,1.0,0.0798419581095679,0.007,16
1152,8,16,20000,1.0,0.07994745231986279,0.008,15
1152,9,16,20000,1.0,0.0848530657959272,0.009,10
1152,10,16,20000,1.0,0.091815165647071,0.01,6
1153,1,16,20000,1.0,0.046646973119221266,0.001,142
1153,2,16,20000,1.0,0.060032969938945045,0.002,79
1153,3,16,20000,1.0,0.07046354482992168,0.003,38
1153,4,16,20000,1.0,0.0823509528415451,0.004,20
1153,5,16,20000,1.0,0.09239967630120761,0.005,11
1153,6,16,20000,1.0,0.09447779230260943,0.006,10
1153,7,16,20000,1.0,0.10144384499481113,0.007,5
1153,8,16,20000,1.0,0.10144384499481113,0.008,5
1153,9,16,20000,1.0,0.10537747060135015,0.009,3
1153,10,16,20000,1.0,0.11149055638835587,0.01,1
1154,1,16,20000,1.0,0.04940740728942275,0.001,129
1154,2,16,20000,1.0,0.056796324196831185,0.002,95
1154,3,16,20000,1.0,0.07994958263061441,0.003,42
1154,4,16,20000,1.0,0.09486687511359271,0.004,11
1154,5,16,20000,1.0,0.0985487243678972,0.005,6
1154,6,16,20000,1.0,0.0993943299289913,0.006,5
1154,7,16,20000,1.0,0.10165917759960962,0.007,3
1154,8,16,20000,1.0,0.10165917759960962,0.008,3
1154,9,16,20000,1.0,0.10576273853672735,0.009,1
1154,10,16,20000,1.0,0.1076040536404862,0.01,0
1155,1,16,20000,1.0,0.05762839797139209,0.001,114
1155,2,16,20000,1.0,0.06745825707639648,0.002,58
1155,3,16,20000,1.0,0.07303167207007406,0.003,37
1155,4,16,20000,1.0,0.07583744515187177,0.004,21
1155,5,16,20000,1.0,0.07586542074005632,0.005,18
1155,6,16,20000,1.0,0.07601211823824654,0.006,16
1155,7,16,20000,1.0,0.07601211823824654,0.007,16
1155,8,16,20000,1.0,0.07820227880732995,0.008,12
1155,9,16,20000,1.0,0.07820227880732995,0.009,12
1155,10,16,20000,1.0,0.08176595036041505,0.01,11
1156,1,16,20000,1.0,0.04798718315048939,0.001,122
1156,2,16,20000,1.0,0.05142979641025814,0.002,84
1156,3,16,20000,1.0,0.07027056516444725,0.003,51
1156,4,16,20000,1.0,0.08356028236095836,0.004,28
1156,5,16,20000,1.0,0.0921285696513773,0.005,17
1156,6,16,20000,1.0,0.10538048246798098,0.006,4
1156,7,16,20000,1.0,0.10865837511737918,0.007,1
1156,8,16,20000,1.0,0.1094590281596371,0.008,0
1156,9,16,20000,1.0,0.1094590281596371,0.009,0
1156,10,16,20000,1.0,0.1094590281596371,0.01,0
1157,1,16,20000,1.0,0.05413230972780148,0.001,140
1157,2,16,20000,1.0,0.07841550559115636,0.002,47
1157,3,16,20000,1.0,0.08081085449381693,0.003,26
1157,4,16,20000,1.0,0.08784396575885706,0.004,14
1157,5,16,20000,1.0,0.09377997872069907,0.005,10
1157,6,16,20000,1.0,0.09395092867492164,0.006,9
1157,7,16,20000,1.0,0.09436310006508666,0.007,8
1157,8,16,20000,1.0,0.09447165830207581,0.008,7
1157,9,16,20000,1.0,0.09447165830207581,0.009,7
1157,10,16,20000,1.0,0.09447165830207581,0.01,7
1158,1,16,20000,1.0,0.050515715665343325,0.001,120
1158,2,16,20000,1.0,0.050515715665343325,0.002,120
1158,3,16,20000,1.0,0.08480319578034622,0.003,44
1158,4,16,20000,1.0,0.10557650777640214,0.004,0
1158,5,16,20000,1.0,0.10557650777640214,0.005,0
1158,6,16,20000,1.0,0.10557650777640214,0.006,0
1158,7,16,20000,1.0,0.10557650777640214,0.007,0
1158,8,16,20000,1.0,0.10557650777640214,0.008,0
1158,9,16,20000,1.0,0.10557650777640214,0.009,0
1158,10,16,20000,1.0,0.10557650777640214,0.01,0
1159,1,16,20000,1.0,0.04910412833135583,0.001,154
1159,2,16,20000,1.0,0.05750128758506761,0.002,74
1159,3,16,20000,1.0,0.07208032623790894,0.003,37
1159,4,16,20000,1.0,0.08225810276780146,0.004,25
1159,5,16,20000,1.0,0.08658182127353997,0.005,18
1159,6,16,20000,1.0,0.09495096716353921,0.006,11
1159,7,16,20000,1.0,0.1034006829478436,0.007,7
1159,8,16,20000,1.0,0.10788026524213185,0.008,5
1159,9,16,20000,1.0,0.11203466017330575,0.009,3
1159,10,16,20000,1.0,0.11575184735644431,0.01,0
1160,1,16,20000,1.0,0.059435371909604316,0.001,107
1160,2,16,20000,1.0,0.061647835084635456,0.002,74
1160,3,16,20000,1.0,0.07695097888618294,0.003,46
1160,4,16,20000,1.0,0.08459807090888834,0.004,23
1160,5,16,20000,1.0,0.08454924427758292,0.005,19
1160,6,16,20000,1.0,0.08458022248465924,0.006,17
1160,7,16,20000,1.0,0.08780336684515937,0.007,14
1160,8,16,20000,1.0,0.08988000313945459,0.008,11
1160,9,16,20000,1.0,0.09001037867227953,0.009,10
1160,10,16,20000,1.0,0.10245222434489595,0.01,8
1161,1,16,20000,1.2,0.05824354579588966,0.001,275
1161,2,16,20000,1.2,0.07177293582187191,0.002,136
1161,3,16,20000,1.2,0.07828359734310461,0.003,98
1161,4,16,20000,1.2,0.0989910569621843,0.004,47
1161,5,16,20000,1.2,0.10063430838054264,0.005,37
1161,6,16,20000,1.2,0.10072481615300592,0.006,33
1161,7,16,20000,1.2,0.10976303739536328,0.007,26
1161,8,16,20000,1.2,0.12109899887281068,0.008,18
1161,9,16,20000,1.2,0.13008979039951618,0.009,12
1161,10,16,20000,1.2,0.13275127686402197,0.01,10
1162,1,16,20000,1.2,0.045721702712013396,0.001,297
1162,2,16,20000,1.2,0.05736483970961185,0.002,120
1162,3,16,20000,1.2,0.05736483970961185,0.003,120
1162,4,16,20000,1.2,0.057403957795943344,0.004,119
1162,5,16,20000,1.2,0.08224449151975802,0.005,69
1162,6,16,20000,1.2,0.13132062068248426,0.006,3
1162,7,16,20000,1.2,0.13226954922832496,0.007,0
1162,8,16,20000,1.2,0.13226954922832496,0.008,0
1162,9,16,20000,1.2,0.13226954922832496,0.009,0
1162,10,16,20000,1.2,0.13226954922832496,0.01,0
1163,1,16,20000,1.2,0.053109366448852766,0.001,235
1163,2,16,20000,1.2,0.05819965979150531,0.002,130
1163,3,16,20000,1.2,0.0660345817021664,0.003,87
1163,4,16,20000,1.2,0.07818831216070404,0.004,64
1163,5,16,20000,1.2,0.09876142950830075,0.005,41
1163,6,16,20000,1.2,0.10721727997783768,0.006,29
1163,7,16,20000,1.2,0.11459482845990486,0.007,19
1163,8,16,20000,1.2,0.12293872120800976,0.008,11
1163,9,16,20000,1.2,0.12711884787496397,0.009,6
1163,10,16,20000,1.2,0.12954475774867627,0.01,3
1164,1,16,20000,1.2,0.04963615734442171,0.001,282
1164,2,16,20000,1.2,0.04886284478370686,0.002,142
1164,3,16,20000,1.2,0.061587750881979465,0.003,87
1164,4,16,20000,1.2,0.0709438330950072,0.004,64
1164,5,16,20000,1.2,0.09040628239855776,0.005,43
1164,6,16,20000,1.2,0.09833092374293985,0.006,32
1164,7,16,20000,1.2,0.10457091391164579,0.007,20
1164,8,16,20000,1.2,0.10737623190674332,0.008,14
1164,9,16,20000,1.2,0.10782971467666662,0.009,13
1164,10,16,20000,1.2,0.11489831985818917,0.01,8
1165,1,16,20000,1.2,0.05152178267788424,0.001,228
1165,2,16,20000,1.2,0.05903510417554542,0.002,126
1165,3,16,20000,1.2,0.06353297104420509,0.003,109
1165,4,16,20000,1.2,0.08261643997730996,0.004,68
1165,5,16,20000,1.2,0.10050007183977472,0.005,38
1165,6,16,20000,1.2,0.11412433186590616,0.006,20
1165,7,16,20000,1.2,0.11768835789501232,0.007,13
1165,8,16,20000,1.2,0.12102738593364387,0.008,10
1165,9,16,20000,1.2,0.12720341714705533,0.009,5
1165,10,16,20000,1.2,0.12795046432328444,0.01,3
1166,1,16,20000,1.2,0.05888083764283187,0.001,250
1166,2,16,20000,1.2,0.08479403785888492,0.002,120
1166,3,16,20000,1.2,0.09407807264169309,0.003,76
1166,4,16,20000,1.2,0.10144170572565714,0.004,53
1166,5,16,20000,1.2,0.1026356287530789,0.005,52
1166,6,16,20000,1.2,0.1184133167475944,0.006,41
1166,7,16,20000,1.2,0.1297717817140314,0.007,31
1166,8,16,20000,1.2,0.13525815536042282,0.008,23
1166,9,16,20000,1.2,0.15731107149595214,0.009,15
1166,10,16,20000,1.2,0.1738728792215449,0.01,6
1167,1,16,20000,1.2,0.05076937831060839,0.001,197
1167,2,16,20000,1.2,0.060086358252352784,0.002,120
1167,3,16,20000,1.2,0.060086358252352784,0.003,120
1167,4,16,20000,1.2,0.06029949466541538,0.004,116
1167,5,16,20000,1.2,0.08935600495813291,0.005,63
1167,6,16,20000,1.2,0.13126417465982748,0.006,4
1167,7,16,20000,1.2,0.13251724158592762,0.007,0
1167,8,16,20000,1.2,0.13251724158592762,0.008,0
1167,9,16,20000,1.2,0.13251724158592762,0.009,0
1167,10,16,20000,1.2,0.13251724158592762,0.01,0
1168,1,16,20000,1.2,0.15351422080635663,0.001,72
1168,2,16,20000,1.2,0.09518578525142407,0.002,144
1168,3,16,20000,1.2,0.10018963938804758,0.003,89
1168,4,16,20000,1.2,0.10141808298552751,0.004,67
1168,5,16,20000,1.2,0.10763322639715692,0.005,56
1168,6,16,20000,1.2,0.12206191736254937,0.006,42
1168,7,16,20000,1.2,0.13728789281056955,0.007,28
1168,8,16,20000,1.2,0.14501243689217314,0.008,22
1168,9,16,20000,1.2,0.1486007796429206,0.009,18
1168,10,16,20000,1.2,0.167605072379547,0.01,13
1169,1,16,20000,1.2,0.0692756906250214,0.001,225
1169,2,16,20000,1.2,0.07288911669086548,0.002,174
1169,3,16,20000,1.2,0.0912717101759815,0.003,92
1169,4,16,20000,1.2,0.11683539686641856,0.004,53
1169,5,16,20000,1.2,0.12174663255158485,0.005,35
1169,6,16,20000,1.2,0.1263394788196161,0.006,14
1169,7,16,20000,1.2,0.12643815210369225,0.007,10
1169,8,16,20000,1.2,0.1265482758791336,0.008,9
1169,9,16,20000,1.2,0.12693756672029063,0.009,6
1169,10,16,20000,1.2,0.12664308015708722,0.01,4
1170,1,16,20000,1.2,0.04857234466612767,0.001,292
1170,2,16,20000,1.2,0.0545027830436255,0.002,123
1170,3,16,20000,1.2,0.06555337910350019,0.003,74
1170,4,16,20000,1.2,0.08189852281416198,0.004,60
1170,5,16,20000,1.2,0.09500456838147489,0.005,44
1170,6,16,20000,1.2,0.09871763327341644,0.006,34
1170,7,16,20000,1.2,0.10091297005890162,0.007,30
1170,8,16,20000,1.2,0.10091345046479006,0.008,30
1170,9,16,20000,1.2,0.10264823406441272,0.009,26
1170,10,16,20000,1.2,0.103035894493144,0.01,22
1171,1,16,20000,1.4,0.13507222143020006,0.001,94
1171,2,16,20000,1.4,0.05957541892213905,0.002,144
1171,3,16,20000,1.4,0.06774993849695811,0.003,120
1171,4,16,20000,1.4,0.06774993849695811,0.004,120
1171,5,16,20000,1.4,0.06774993849695811,0.005,120
1171,6,16,20000,1.4,0.06774993849695811,0.006,120
1171,7,16,20000,1.4,0.07266664990872532,0.007,106
1171,8,16,20000,1.4,0.13009793716796603,0.008,36
1171,9,16,20000,1.4,0.15705702831276097,0.009,1
1171,10,16,20000,1.4,0.1572829009856353,0.01,0
1172,1,16,20000,1.4,0.13170351413963707,0.001,113
1172,2,16,20000,1.4,0.059162592716897715,0.002,161
1172,3,16,20000,1.4,0.0675534779153276,0.003,120
1172,4,16,20000,1.4,0.0675534779153276,0.004,120
1172,5,16,20000,1.4,0.0675534779153276,0.005,120
1172,6,16,20000,1.4,0.0675534779153276,0.006,120
1172,7,16,20000,1.4,0.07907243637444987,0.007,94
1172,8,16,20000,1.4,0.12872883621769324,0.008,38
1172,9,16,20000,1.4,0.1555113934110298,0.009,3
1172,10,16,20000,1.4,0.1564922347825453,0.01,0
1173,1,16,20000,1.4,0.13232778345049964,0.001,115
1173,2,16,20000,1.4,0.05252969231583608,0.002,228
1173,3,16,20000,1.4,0.06706473550235237,0.003,120
1173,4,16,20000,1.4,0.06706473550235237,0.004,120
1173,5,16,20000,1.4,0.06706473550235237,0.005,120
1173,6,16,20000,1.4,0.06706473550235237,0.006,120
1173,7,16,20000,1.4,0.06730850559521764,0.007,118
1173,8,16,20000,1.4,0.10580864026621083,0.008,61
1173,9,16,20000,1.4,0.15484521435473034,0.009,8
1173,10,16,20000,1.4,0.1574800510803518,0.01,0
1174,1,16,20000,1.4,0.13306832547581615,0.001,101
1174,2,16,20000,1.4,0.054140639580671404,0.002,231
1174,3,16,20000,1.4,0.058909558536043315,0.003,151
1174,4,16,20000,1.4,0.06227691277229566,0.004,128
1174,5,16,20000,1.4,0.06901191164403495,0.005,112
1174,6,16,20000,1.4,0.08363970827008613,0.006,85
1174,7,16,20000,1.4,0.10126712610611405,0.007,62
1174,8,16,20000,1.4,0.11751250760858359,0.008,40
1174,9,16,20000,1.4,0.12810888389867736,0.009,26
1174,10,16,20000,1.4,0.1334091996638102,0.01,19
1175,1,16,20000,1.4,0.1298150884998406,0.001,95
1175,2,16,20000,1.4,0.057014073509703736,0.002,206
1175,3,16,20000,1.4,0.06407486642497194,0.003,136
1175,4,16,20000,1.4,0.0642884796879873,0.004,134
1175,5,16,20000,1.4,0.07113024651620711,0.005,110
1175,6,16,20000,1.4,0.09762002576321503,0.006,59
1175,7,16,20000,1.4,0.11230101683835232,0.007,42
1175,8,16,20000,1.4,0.1197798719814739,0.008,35
1175,9,16,20000,1.4,0.125643022803003,0.009,31
1175,10,16,20000,1.4,0.13063692646611538,0.01,24
1176,1,16,20000,1.4,0.13079247396334778,0.001,115
1176,2,16,20000,1.4,0.05680940016613367,0.002,172
1176,3,16,20000,1.4,0.06691037170998108,0.003,120
1176,4,16,20000,1.4,0.06691037170998108,0.004,120
1176,5,16,20000,1.4,0.06691037170998108,0.005,120
1176,6,16,20000,1.4,0.0669686469003045,0.006,118
1176,7,16,20000,1.4,0.07130731285601222,0.007,106
1176,8,16,20000,1.4,0.13597178012922242,0.008,30
1176,9,16,20000,1.4,0.15566228611584873,0.009,1
1176,10,16,20000,1.4,0.15585555579464844,0.01,0
1177,1,16,20000,1.4,0.1402422080805205,0.001,112
1177,2,16,20000,1.4,0.06134696948389186,0.002,273
1177,3,16,20000,1.4,0.07179271106891784,0.003,163
1177,4,16,20000,1.4,0.07950755159532948,0.004,114
1177,5,16,20000,1.4,0.08990887347904727,0.005,85
1177,6,16,20000,1.4,0.09722749506214785,0.006,71
1177,7,16,20000,1.4,0.10230660321021823,0.007,62
1177,8,16,20000,1.4,0.10930035185293595,0.008,47
1177,9,16,20000,1.4,0.11425394690032013,0.009,41
1177,10,16,20000,1.4,0.11944602510555427,0.01,32
1178,1,16,20000,1.4,0.13193145029449607,0.001,112
1178,2,16,20000,1.4,0.05783534060895837,0.002,155
1178,3,16,20000,1.4,0.06678179830980537,0.003,120
1178,4,16,20000,1.4,0.06678179830980537,0.004,120
1178,5,16,20000,1.4,0.06678179830980537,0.005,120
1178,6,16,20000,1.4,0.06678179830980537,0.006,120
1178,7,16,20000,1.4,0.06820391777468068,0.007,114
1178,8,16,20000,1.4,0.1217870333206972,0.008,45
1178,9,16,20000,1.4,0.15700654364620975,0.009,2
1178,10,16,20000,1.4,0.1576438407560065,0.01,0
1179,1,16,20000,1.4,0.1320622376406323,0.001,113
1179,2,16,20000,1.4,0.057893564511937785,0.002,158
1179,3,16,20000,1.4,0.06707095168761264,0.003,120
1179,4,16,20000,1.4,0.06707095168761264,0.004,120
1179,5,16,20000,1.4,0.06707095168761264,0.005,120
1179,6,16,20000,1.4,0.06707095168761264,0.006,120
1179,7,16,20000,1.4,0.06870682855606892,0.007,113
1179,8,16,20000,1.4,0.11722540352204616,0.008,49
1179,9,16,20000,1.4,0.15692610710044755,0.009,4
1179,10,16,20000,1.4,0.15811636567773163,0.01,0
1180,1,16,20000,1.4,0.12474676167548228,0.001,127
1180,2,16,20000,1.4,0.05608701074373469,0.002,232
1180,3,16,20000,1.4,0.05998747698269217,0.003,180
1180,4,16,20000,1.4,0.07045577319266172,0.004,127
1180,5,16,20000,1.4,0.08760755067485228,0.005,79
1180,6,16,20000,1.4,0.10275740043711648,0.006,46
1180,7,16,20000,1.4,0.11332496858387053,0.007,28
1180,8,16,20000,1.4,0.11857174858257871,0.008,22
1180,9,16,20000,1.4,0.11895471737629783,0.009,21
1180,10,16,20000,1.4,0.1190123122377001,0.01,18
1181,1,16,20000,1.6,0.1493943859481887,0.001,134
1181,2,16,20000,1.6,0.14947921335701747,0.002,110
1181,3,16,20000,1.6,0.06291543013810673,0.003,173
1181,4,16,20000,1.6,0.07422866427358582,0.004,120
1181,5,16,20000,1.6,0.07422866427358582,0.005,120
1181,6,16,20000,1.6,0.07422866427358582,0.006,120
1181,7,16,20000,1.6,0.07422866427358582,0.007,120
1181,8,16,20000,1.6,0.07422866427358582,0.008,120
1181,9,16,20000,1.6,0.07500177828060772,0.009,116
1181,10,16,20000,1.6,0.08722260465043441,0.01,95
1182,1,16,20000,1.6,0.16468451507923434,0.001,150
1182,2,16,20000,1.6,0.15786304385962233,0.002,116
1182,3,16,20000,1.6,0.15191685892926057,0.003,91
1182,4,16,20000,1.6,0.08139322749042205,0.004,202
1182,5,16,20000,1.6,0.09256268924620695,0.005,154
1182,6,16,20000,1.6,0.10108012690917674,0.006,108
1182,7,16,20000,1.6,0.10357596724271159,0.007,93
1182,8,16,20000,1.6,0.10724748710687258,0.008,84
1182,9,16,20000,1.6,0.11312573462769525,0.009,72
1182,10,16,20000,1.6,0.13198045699580135,0.01,61
1183,1,16,20000,1.6,0.15344847985844695,0.001,161
1183,2,16,20000,1.6,0.14477237191140602,0.002,118
1183,3,16,20000,1.6,0.15013843916140046,0.003,97
1183,4,16,20000,1.6,0.0774379641094764,0.004,202
1183,5,16,20000,1.6,0.08474672499274322,0.005,155
1183,6,16,20000,1.6,0.09441767145317921,0.006,123
1183,7,16,20000,1.6,0.10328513033256365,0.007,96
1183,8,16,20000,1.6,0.1048611905970135,0.008,88
1183,9,16,20000,1.6,0.10805600171105759,0.009,79
1183,10,16,20000,1.6,0.11624963166476628,0.01,67
1184,1,16,20000,1.6,0.19818425405317805,0.001,158
1184,2,16,20000,1.6,0.14476876099085942,0.002,90
1184,3,16,20000,1.6,0.07976832915559862,0.003,251
1184,4,16,20000,1.6,0.0827532879704873,0.004,237
1184,5,16,20000,1.6,0.08358796825826467,0.005,193
1184,6,16,20000,1.6,0.08582495893284597,0.006,167
1184,7,16,20000,1.6,0.09704155102331537,0.007,132
1184,8,16,20000,1.6,0.11702779451817927,0.008,78
1184,9,16,20000,1.6,0.1275615739205232,0.009,59
1184,10,16,20000,1.6,0.12860510502350203,0.01,39
1185,1,16,20000,1.6,0.16945373754087023,0.001,113
1185,2,16,20000,1.6,0.137290912167176,0.002,118
1185,3,16,20000,1.6,0.0703799853013078,0.003,275
1185,4,16,20000,1.6,0.07648327755851651,0.004,186
1185,5,16,20000,1.6,0.08360093153512611,0.005,141
1185,6,16,20000,1.6,0.08994029013367204,0.006,126
1185,7,16,20000,1.6,0.10028277460850629,0.007,101
1185,8,16,20000,1.6,0.1060635969618757,0.008,88
1185,9,16,20000,1.6,0.11056774021167608,0.009,79
1185,10,16,20000,1.6,0.12190040600341023,0.01,68
1186,1,16,20000,1.6,0.16471077135471662,0.001,127
1186,2,16,20000,1.6,0.15668913141925384,0.002,113
1186,3,16,20000,1.6,0.15173923034801703,0.003,101
1186,4,16,20000,1.6,0.07381897982676001,0.004,251
1186,5,16,20000,1.6,0.08007488952688988,0.005,181
1186,6,16,20000,1.6,0.09397136385021208,0.006,133
1186,7,16,20000,1.6,0.09844362299745468,0.007,120
1186,8,16,20000,1.6,0.103588092760307,0.008,101
1186,9,16,20000,1.6,0.10782857006991706,0.009,86
1186,10,16,20000,1.6,0.11638352411058164,0.01,68
1187,1,16,20000,1.6,0.1521340586634844,0.001,154
1187,2,16,20000,1.6,0.1490807722979809,0.002,114
1187,3,16,20000,1.6,0.05889826134335366,0.003,293
1187,4,16,20000,1.6,0.06748347893119848,0.004,149
1187,5,16,20000,1.6,0.07082893281711335,0.005,129
1187,6,16,20000,1.6,0.0748874737651732,0.006,121
1187,7,16,20000,1.6,0.07509168346463937,0.007,120
1187,8,16,20000,1.6,0.07532972188998009,0.008,119
1187,9,16,20000,1.6,0.08410298322779908,0.009,97
1187,10,16,20000,1.6,0.09873620517185451,0.01,77
1188,1,16,20000,1.6,0.16404489343416692,0.001,162
1188,2,16,20000,1.6,0.15466784782303433,0.002,104
1188,3,16,20000,1.6,0.1539329247509521,0.003,81
1188,4,16,20000,1.6,0.06823594928873691,0.004,223
1188,5,16,20000,1.6,0.07974060648300618,0.005,166
1188,6,16,20000,1.6,0.08673337215755075,0.006,129
1188,7,16,20000,1.6,0.09196919806619991,0.007,104
1188,8,16,20000,1.6,0.10286527072119829,0.008,84
1188,9,16,20000,1.6,0.11330391993542056,0.009,72
1188,10,16,20000,1.6,0.1177320674696936,0.01,61
1189,1,16,20000,1.6,0.15048535034147156,0.001,147
1189,2,16,20000,1.6,0.14751375762019778,0.002,112
1189,3,16,20000,1.6,0.06149752904437946,0.003,244
