f_n,s_n,d,N,pi_s,div,s,c
78,6,10,10000,1.4,0.0465482663053935,0.006,148
78,7,10,10000,1.4,0.042256501601370657,0.007,90
78,8,10,10000,1.4,0.045720119279642514,0.008,50
78,9,10,10000,1.4,0.04650185505795127,0.009,46
78,10,10,10000,1.4,0.046130585561805514,0.01,45
79,1,10,10000,1.4,0.11068838684421871,0.001,95
79,2,10,10000,1.4,0.11003241367098283,0.002,77
79,3,10,10000,1.4,0.061186315698746656,0.003,261
79,4,10,10000,1.4,0.055542112165862696,0.004,201
79,5,10,10000,1.4,0.05167760099171596,0.005,150
79,6,10,10000,1.4,0.04984413385116551,0.006,114
79,7,10,10000,1.4,0.04977125482385465,0.007,89
79,8,10,10000,1.4,0.050723094991093495,0.008,73
79,9,10,10000,1.4,0.0511951221768717,0.009,68
79,10,10,10000,1.4,0.053064305052522104,0.01,61
80,1,10,10000,1.4,0.13473823986309966,0.001,95
80,2,10,10000,1.4,0.1345719278813539,0.002,93
80,3,10,10000,1.4,0.05738045915593995,0.003,248
80,4,10,10000,1.4,0.05168668347508538,0.004,179
80,5,10,10000,1.4,0.048974009206049725,0.005,152
80,6,10,10000,1.4,0.04630971139756276,0.006,110
80,7,10,10000,1.4,0.044507696568090546,0.007,84
80,8,10,10000,1.4,0.04521478438662745,0.008,62
80,9,10,10000,1.4,0.046917172729371445,0.009,53
80,10,10,10000,1.4,0.049291391108976165,0.01,48
81,1,10,10000,1.6,0.10759978099885241,0.001,95
81,2,10,10000,1.6,0.10759978099885241,0.002,95
81,3,10,10000,1.6,0.10759978099885241,0.003,95
81,4,10,10000,1.6,0.10759978099885241,0.004,95
81,5,10,10000,1.6,0.1073375663445505,0.005,92
81,6,10,10000,1.6,0.05892898112563898,0.006,265
81,7,10,10000,1.6,0.05302821535645673,0.007,212
81,8,10,10000,1.6,0.0496088078192644,0.008,179
81,9,10,10000,1.6,0.048381405928731566,0.009,147
81,10,10,10000,1.6,0.046218214525016565,0.01,127
82,1,10,10000,1.6,0.14732438377206336,0.001,95
82,2,10,10000,1.6,0.14724400044152944,0.002,94
82,3,10,10000,1.6,0.17430225946733832,0.003,87
82,4,10,10000,1.6,0.13714002617542914,0.004,92
82,5,10,10000,1.6,0.06031304546700463,0.005,252
82,6,10,10000,1.6,0.05776264897808235,0.006,218
82,7,10,10000,1.6,0.05426490798167417,0.007,183
82,8,10,10000,1.6,0.050400605241653886,0.008,159
82,9,10,10000,1.6,0.04803011370216142,0.009,140
82,10,10,10000,1.6,0.0460508057442572,0.01,115
83,1,10,10000,1.6,0.1350847916582673,0.001,95
83,2,10,10000,1.6,0.13486177569712912,0.002,89
83,3,10,10000,1.6,0.13464711394891224,0.003,75
83,4,10,10000,1.6,0.06301719571559185,0.004,241
83,5,10,10000,1.6,0.06184348399476956,0.005,204
83,6,10,10000,1.6,0.060946013771316206,0.006,170
83,7,10,10000,1.6,0.06452278206529752,0.007,153
83,8,10,10000,1.6,0.06429408924554014,0.008,129
83,9,10,10000,1.6,0.06719677857734034,0.009,107
83,10,10,10000,1.6,0.06874186191286921,0.01,92
84,1,10,10000,1.6,0.15409615241448052,0.001,95
84,2,10,10000,1.6,0.15409615241448052,0.002,95
84,3,10,10000,1.6,0.15409615241448052,0.003,95
84,4,10,10000,1.6,0.06471240176845044,0.004,275
84,5,10,10000,1.6,0.06080551346534016,0.005,227
84,6,10,10000,1.6,0.058089323408687714,0.006,204
84,7,10,10000,1.6,0.05520681585233448,0.007,175
84,8,10,10000,1.6,0.05992787536492677,0.008,132
84,9,10,10000,1.6,0.060173344898374684,0.009,105
84,10,10,10000,1.6,0.060215946145758904,0.01,93
85,1,10,10000,1.6,0.16647897010453985,0.001,95
85,2,10,10000,1.6,0.16617490427353404,0.002,91
85,3,10,10000,1.6,0.14785072772190133,0.003,92
85,4,10,10000,1.6,0.06588616824653791,0.004,281
85,5,10,10000,1.6,0.057653251091264575,0.005,217
85,6,10,10000,1.6,0.053947292503831186,0.006,194
85,7,10,10000,1.6,0.05143620653336925,0.007,166
85,8,10,10000,1.6,0.052433322918534246,0.008,143
85,9,10,10000,1.6,0.058932422934065774,0.009,116
85,10,10,10000,1.6,0.06281810922067224,0.01,95
86,1,10,10000,1.6,0.13265160117869798,0.001,95
86,2,10,10000,1.6,0.13265160117869798,0.002,95
86,3,10,10000,1.6,0.13265160117869798,0.003,95
86,4,10,10000,1.6,0.09078881734077639,0.004,61
86,5,10,10000,1.6,0.09055108503416656,0.005,58
86,6,10,10000,1.6,0.0602038394653289,0.006,229
86,7,10,10000,1.6,0.05610169113471408,0.007,191
86,8,10,10000,1.6,0.053480714296732706,0.008,151
86,9,10,10000,1.6,0.05157984612199367,0.009,133
86,10,10,10000,1.6,0.04984128269114487,0.01,113
87,1,10,10000,1.6,0.1560861533266529,0.001,95
87,2,10,10000,1.6,0.1560861533266529,0.002,95
87,3,10,10000,1.6,0.1560861533266529,0.003,95
87,4,10,10000,1.6,0.15599420087095545,0.004,92
87,5,10,10000,1.6,0.06435116828752278,0.005,295
87,6,10,10000,1.6,0.05988080110701384,0.006,231
87,7,10,10000,1.6,0.056655529977306995,0.007,197
87,8,10,10000,1.6,0.05163124902505292,0.008,164
87,9,10,10000,1.6,0.05183004190797265,0.009,146
87,10,10,10000,1.6,0.05162159988041717,0.01,114
88,1,10,10000,1.6,0.15028612123037155,0.001,95
88,2,10,10000,1.6,0.15028612123037155,0.002,95
88,3,10,10000,1.6,0.15018266566894173,0.003,94
88,4,10,10000,1.6,0.14883186518962974,0.004,77
88,5,10,10000,1.6,0.057835581793095385,0.005,272
88,6,10,10000,1.6,0.05262275088239656,0.006,226
88,7,10,10000,1.6,0.049932722403495236,0.007,196
88,8,10,10000,1.6,0.046366609814716124,0.008,156
88,9,10,10000,1.6,0.04537510941532239,0.009,130
88,10,10,10000,1.6,0.04571879037235009,0.01,114
89,1,10,10000,1.6,0.14068967022614742,0.001,95
89,2,10,10000,1.6,0.14068967022614742,0.002,95
89,3,10,10000,1.6,0.14068967022614742,0.003,95
89,4,10,10000,1.6,0.14068967022614742,0.004,95
89,5,10,10000,1.6,0.14068967022614742,0.005,95
89,6,10,10000,1.6,0.05561250684884827,0.006,260
89,7,10,10000,1.6,0.04815293580387619,0.007,176
89,8,10,10000,1.6,0.04701915344346109,0.008,165
89,9,10,10000,1.6,0.04701915344346109,0.009,165
89,10,10,10000,1.6,0.046407979598687824,0.01,163
90,1,10,10000,1.6,0.1366314301703875,0.001,95
90,2,10,10000,1.6,0.1366314301703875,0.002,95
90,3,10,10000,1.6,0.13660252128572517,0.003,94
90,4,10,10000,1.6,0.13895977160747702,0.004,83
90,5,10,10000,1.6,0.06101965684138425,0.005,253
90,6,10,10000,1.6,0.05590405800958353,0.006,204
90,7,10,10000,1.6,0.05250106424974738,0.007,170
90,8,10,10000,1.6,0.0490704767716529,0.008,140
90,9,10,10000,1.6,0.04683981070938607,0.009,106
90,10,10,10000,1.6,0.0461355095969387,0.01,96
91,1,10,10000,1.8,0.16053822111418092,0.001,95
91,2,10,10000,1.8,0.16053822111418092,0.002,95
91,3,10,10000,1.8,0.16053822111418092,0.003,95
91,4,10,10000,1.8,0.16053822111418092,0.004,95
91,5,10,10000,1.8,0.16053822111418092,0.005,95
91,6,10,10000,1.8,0.1603716214151117,0.006,90
91,7,10,10000,1.8,0.16020222177118837,0.007,77
91,8,10,10000,1.8,0.05860885803756086,0.008,271
91,9,10,10000,1.8,0.05456218789631855,0.009,233
91,10,10,10000,1.8,0.05060371096514068,0.01,186
92,1,10,10000,1.8,0.1586934279966657,0.001,95
92,2,10,10000,1.8,0.1586934279966657,0.002,95
92,3,10,10000,1.8,0.1586934279966657,0.003,95
92,4,10,10000,1.8,0.1586934279966657,0.004,95
92,5,10,10000,1.8,0.1586934279966657,0.005,95
92,6,10,10000,1.8,0.1586934279966657,0.006,95
92,7,10,10000,1.8,0.1586934279966657,0.007,95
92,8,10,10000,1.8,0.1586934279966657,0.008,95
92,9,10,10000,1.8,0.05994144187647926,0.009,269
92,10,10,10000,1.8,0.05392673523601783,0.01,180
93,1,10,10000,1.8,0.1556309805735541,0.001,95
93,2,10,10000,1.8,0.1556309805735541,0.002,95
93,3,10,10000,1.8,0.1556309805735541,0.003,95
93,4,10,10000,1.8,0.1556309805735541,0.004,95
93,5,10,10000,1.8,0.1556309805735541,0.005,95
93,6,10,10000,1.8,0.1556309805735541,0.006,95
93,7,10,10000,1.8,0.1556309805735541,0.007,95
93,8,10,10000,1.8,0.1554901940529428,0.008,94
93,9,10,10000,1.8,0.05395446149706703,0.009,200
93,10,10,10000,1.8,0.05202598634023406,0.01,165
94,1,10,10000,1.8,0.18242604895800127,0.001,95
94,2,10,10000,1.8,0.18242604895800127,0.002,95
94,3,10,10000,1.8,0.18242604895800127,0.003,95
94,4,10,10000,1.8,0.18242604895800127,0.004,95
94,5,10,10000,1.8,0.18241547589645382,0.005,93
94,6,10,10000,1.8,0.06983742677316652,0.006,291
94,7,10,10000,1.8,0.06881810946459833,0.007,253
94,8,10,10000,1.8,0.06793191152128292,0.008,219
94,9,10,10000,1.8,0.07135849446983007,0.009,195
94,10,10,10000,1.8,0.06949569094554285,0.01,170
95,1,10,10000,1.8,0.15411703049210107,0.001,95
95,2,10,10000,1.8,0.15411703049210107,0.002,95
95,3,10,10000,1.8,0.15411703049210107,0.003,95
95,4,10,10000,1.8,0.15411703049210107,0.004,95
95,5,10,10000,1.8,0.15411703049210107,0.005,95
95,6,10,10000,1.8,0.15411703049210107,0.006,95
95,7,10,10000,1.8,0.15390290867604925,0.007,91
95,8,10,10000,1.8,0.05333629700502782,0.008,242
95,9,10,10000,1.8,0.05074992949800746,0.009,169
95,10,10,10000,1.8,0.04989300260564259,0.01,165
96,1,10,10000,1.8,0.1553659103825364,0.001,95
96,2,10,10000,1.8,0.1553659103825364,0.002,95
96,3,10,10000,1.8,0.1553659103825364,0.003,95
96,4,10,10000,1.8,0.1553659103825364,0.004,95
96,5,10,10000,1.8,0.1553659103825364,0.005,95
96,6,10,10000,1.8,0.1553659103825364,0.006,95
96,7,10,10000,1.8,0.1553659103825364,0.007,95
96,8,10,10000,1.8,0.15530942706169365,0.008,94
96,9,10,10000,1.8,0.05936222415400623,0.009,239
